source_id,source_title,source_cluster,target_id,target_title,target_cluster,anchor_text,is_cross_cluster
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Toys,Puppy-Safe Dog Toys: What to Look For and What to Avoid,False
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,Senior Dog Toys: Gentle Play Options for Older Dogs,False
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Toys,Indoor vs Outdoor Dog Toys: Choosing the Right Type,False
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,best dog toys guide,False
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,Best Dog Toys UK – Complete Guide,False
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,Mental Stimulation for Dogs,True
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,Dog Toy Safety Guide,False
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,Best Interactive Dog Toys UK,False
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,First-Time Dog Owner Essentials: What You Need to Know,True
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,Best Puppy Toys UK (2026) – Teething & First Toys Guide,True
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,5933,"Safe Tug Play with Dogs: Rules, Benefits, and Common Mistakes",Dog Supplies,"Safe Tug Play with Dogs: Rules, Benefits, and Common Mistakes",True
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Dog Supplies,Dog Play Styles Explained: Understanding How Your Dog Plays,True
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,5425,Dog Toys FAQ: Common Questions Answered,Dog Toys,Dog Toys FAQ: Common Questions Answered,False
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,complete dog toys guide,False
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,Best Dog Toys UK – Complete Guide,False
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,Dog Toy Safety Guide,False
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,Mental Stimulation for Dogs,True
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,Best Indestructible Dog Toys UK,False
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,First-Time Dog Owner Essentials: What You Need to Know,True
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,Puppy Socialisation: A Complete Timeline Guide,True
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,6042,Enrichment by Breed Group: Tailoring Play to Your Dog&#8217;s Instincts,Dog Supplies,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,True
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,5511,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",Other,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",True
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,interactive dog toys guide,True
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,Best Interactive Dog Toys UK,True
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,Best Dog Toys UK – Complete Guide,True
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,Dog Toy Safety Guide,True
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,5930,Dog Toy Safety by Breed Size: Choosing the Right Size Toy,Dog Toys,Dog Toy Safety by Breed Size: Choosing the Right Size Toy,False
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Toys,Puppy-Safe Dog Toys: What to Look For and What to Avoid,False
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",True
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,best dog toys guide,False
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,Best Dog Toys UK – Complete Guide,False
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,Best Indestructible Dog Toys UK,False
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,Best Interactive Dog Toys UK,False
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,Best Puppy Toys UK,True
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,First-Time Dog Owner Essentials: What You Need to Know,True
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,Puppy Socialisation: A Complete Timeline Guide,True
4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,complete dog beds guide,False
4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,cooling dog beds guide,False
4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,Best Dog Beds UK – Complete Guide,False
4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,4783,How to Choose the Right Dog Bed Size,Dog Beds,How to Choose the Right Dog Bed Size,False
4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,Best Cooling Dog Beds UK,False
4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,Best Puppy Beds UK,True
4785,How to Wash and Maintain Your Dog&#8217;s Bed,Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,complete dog beds guide,False
4785,How to Wash and Maintain Your Dog&#8217;s Bed,Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,Best Dog Beds UK – Complete Guide,False
4785,How to Wash and Maintain Your Dog&#8217;s Bed,Dog Beds,4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,Dog Bed Materials Explained,False
4785,How to Wash and Maintain Your Dog&#8217;s Bed,Dog Beds,4783,How to Choose the Right Dog Bed Size,Dog Beds,How to Choose the Right Dog Bed Size,False
4785,How to Wash and Maintain Your Dog&#8217;s Bed,Dog Beds,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,Best Orthopaedic Dog Beds UK,False
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,5510,Dog Bed Sizing Guide: How to Measure Your Dog and Choose the Right Fit,Dog Beds,Dog Bed Sizing Guide: How to Measure Your Dog and Choose the Right Fit,False
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,5416,Dog Bed Types Explained: A Complete Glossary,Dog Beds,Dog Bed Types Explained: A Complete Glossary,False
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,complete dog beds guide,False
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,orthopaedic dog beds guide,False
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,Best Dog Beds UK – Complete Guide,False
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,Best Orthopaedic Dog Beds UK,False
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,4783,How to Choose the Right Dog Bed Size,Dog Beds,How to Choose the Right Dog Bed Size,False
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,Best Cooling Dog Beds UK,False
4783,How to Choose the Right Dog Bed Size,Dog Beds,5510,Dog Bed Sizing Guide: How to Measure Your Dog and Choose the Right Fit,Dog Beds,Dog Bed Sizing Guide: How to Measure Your Dog and Choose the Right Fit,False
4783,How to Choose the Right Dog Bed Size,Dog Beds,5416,Dog Bed Types Explained: A Complete Glossary,Dog Beds,Dog Bed Types Explained: A Complete Glossary,False
4783,How to Choose the Right Dog Bed Size,Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,complete dog beds guide,False
4783,How to Choose the Right Dog Bed Size,Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,Best Dog Beds UK – Complete Guide,False
4783,How to Choose the Right Dog Bed Size,Dog Beds,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,Best Orthopaedic Dog Beds UK,False
4783,How to Choose the Right Dog Bed Size,Dog Beds,4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,Best Cooling Dog Beds UK,False
4783,How to Choose the Right Dog Bed Size,Dog Beds,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,Best Puppy Beds UK,True
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Pet Safety,5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",True
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Pet Safety,4576,Multi-Pet Household Tips: Living with Dogs and Cats Together,Dog Supplies,Multi-Pet Household Tips: Living with Dogs and Cats Together,True
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Pet Safety,4785,How to Wash and Maintain Your Dog&#8217;s Bed,Dog Beds,How to Wash and Maintain Your Dog’s Bed,True
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Pet Safety,4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,Where to Place Your Dog’s Bed: Location and Comfort Tips,True
4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,5417,Puppy Care Essentials: Key Terms Every New Owner Should Know,Puppy Care,Puppy Care Essentials: Key Terms Every New Owner Should Know,True
4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,True
4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,6045,Safe Multi-Dog Toy Management: Preventing Resource Guarding,Dog Toys,Safe Multi-Dog Toy Management: Preventing Resource Guarding,True
4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,6046,Dog Toy Hygiene Schedules: A Practical Cleaning Timetable,Dog Toys,Dog Toy Hygiene Schedules: A Practical Cleaning Timetable,True
4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,6050,Toy Overstimulation Recovery: Calming Down an Overexcited Dog,Dog Toys,Toy Overstimulation Recovery: Calming Down an Overexcited Dog,True
4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,4042,Best Dog Leads UK (2026) – Walking &#038; Training Lead Guide,Dog Training,Best Dog Leads UK (2026) – Walking & Training Lead Guide,True
4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Supplies,Best Dog Collars and Harnesses UK (2026) – Complete Guide,False
4574,Pet Hydration Guide: How Much Water Does Your Pet Need?,Other,4576,Multi-Pet Household Tips: Living with Dogs and Cats Together,Dog Supplies,Multi-Pet Household Tips: Living with Dogs and Cats Together,True
4571,Pet First Aid Basics: What Every Owner Should Know,Other,5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",True
4568,Dog Dental Health: A Practical Care Guide,Dog Health,5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",False
4568,Dog Dental Health: A Practical Care Guide,Dog Health,5417,Puppy Care Essentials: Key Terms Every New Owner Should Know,Puppy Care,Puppy Care Essentials: Key Terms Every New Owner Should Know,True
4568,Dog Dental Health: A Practical Care Guide,Dog Health,4413,How to Measure Your Dog for a Harness: Step-by-Step Guide,Dog Supplies,How to Measure Your Dog for a Harness: Step-by-Step Guide,True
4566,Seasonal Dog Care: Keeping Your Dog Safe Year-Round,Dog Supplies,4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,"Dog Bed Materials Explained: Foam, Memory Foam, and More",True
4566,Seasonal Dog Care: Keeping Your Dog Safe Year-Round,Dog Supplies,4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,True
4563,Dog Grooming Basics: A Complete Guide for Owners,Dog Grooming,4064,Best Dog Brushes UK (2026) – Guide by Coat Type,Dog Grooming,Best Dog Brushes UK (2026) – Guide by Coat Type,False
4563,Dog Grooming Basics: A Complete Guide for Owners,Dog Grooming,4411,"Dog Harnesses: The Complete Guide to Types, Fitting, and Safety",Dog Supplies,"Dog Harnesses: The Complete Guide to Types, Fitting, and Safety",True
4563,Dog Grooming Basics: A Complete Guide for Owners,Dog Grooming,4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,"Dog Bed Materials Explained: Foam, Memory Foam, and More",True
4415,Cat Toy Safety Guide: What Every Owner Should Know,Cat Toys,4409,Kitten vs Adult Cat Toys: Age-Appropriate Play Guide,Cat Toys,Kitten vs Adult Cat Toys: Age-Appropriate Play Guide,False
4415,Cat Toy Safety Guide: What Every Owner Should Know,Cat Toys,4408,How Often Should You Replace Cat Toys? A Practical Guide,Cat Toys,How Often Should You Replace Cat Toys? A Practical Guide,False
4415,Cat Toy Safety Guide: What Every Owner Should Know,Cat Toys,4407,DIY Cat Toys: Safe Homemade Options Your Cat Will Love,Cat Toys,DIY Cat Toys: Safe Homemade Options Your Cat Will Love,False
4415,Cat Toy Safety Guide: What Every Owner Should Know,Cat Toys,696,Essential Cat Supplies for Cat Owners &#8211; Number 1 Must-Haves,Cat Supplies,Essential Cat Supplies for Cat Owners – Number 1 Must-Haves,True
4415,Cat Toy Safety Guide: What Every Owner Should Know,Cat Toys,4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,Best Cat Toys UK,False
4415,Cat Toy Safety Guide: What Every Owner Should Know,Cat Toys,4571,Pet First Aid Basics: What Every Owner Should Know,Other,Pet First Aid Basics,True
4415,Cat Toy Safety Guide: What Every Owner Should Know,Cat Toys,4573,Seasonal Pet Safety: Protecting Pets Through the Year,Pet Safety,Seasonal Pet Safety,True
4415,Cat Toy Safety Guide: What Every Owner Should Know,Cat Toys,4574,Pet Hydration Guide: How Much Water Does Your Pet Need?,Other,Pet Hydration Guide,True
4406,Best Interactive Cat Toys for Indoor Cats: Engagement Guide,Cat Toys,5033,How to Choose the Right Cat Toy for Your Cat&#8217;s Personality,Cat Toys,How to Choose Cat Toys by Personality,False
4406,Best Interactive Cat Toys for Indoor Cats: Engagement Guide,Cat Toys,5296,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,Cat Toys,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,False
