post_id,title,cluster,h2_text,h2_is_question,has_snippet_answer,snippet_score,target_query,competition_level
5462,Dog Training Terminology Explained: Key Concepts for New Owners,Uncategorized,Frequently Asked Questions,No,No,33.0,What is a catio?,medium
5462,Dog Training Terminology Explained: Key Concepts for New Owners,Uncategorized,Key Terms,No,No,33.0,What is a catio?,medium
5462,Dog Training Terminology Explained: Key Concepts for New Owners,Uncategorized,Compared: Compared: Active Play vs Calm Cognitive Play for Pets,No,No,48.0,What is a catio?,medium
5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Uncategorized,The Guaranteed Analysis Panel,No,Yes,58.0,What is a catio?,medium
5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Uncategorized,Regulatory Standards: AAFCO and FEDIAF,No,Yes,58.0,What is a catio?,medium
5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Uncategorized,Complete vs Complementary Food,No,No,48.0,What is a catio?,medium
5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Uncategorized,Ingredients List: Key Terms,No,No,33.0,What is a catio?,medium
5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Uncategorized,Life Stage Formulas,No,No,33.0,What is a catio?,medium
5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Uncategorized,Reading Feeding Guidelines,No,Yes,48.0,What is a catio?,medium
5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Uncategorized,Key Terms,No,No,33.0,What is a catio?,medium
5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Uncategorized,Frequently Asked Questions,No,Yes,58.0,What is a catio?,medium
5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Uncategorized,Compared: Compared: Natural vs Synthetic Pet Toy Materials,No,No,48.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,Why Do Cats Scratch?,Yes,No,58.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,"Types of Scratching: Vertical, Horizontal, and Angled",No,Yes,63.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,Scratching Surfaces: What Cats Prefer and Why,No,Yes,48.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,"Scratching Posts, Pads, and Trees: Key Differences",No,No,33.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,Redirecting Scratching Behaviour,No,Yes,48.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,Scratching and Nail Health,No,Yes,73.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,Stress Scratching vs Healthy Scratching,No,Yes,63.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,Key Terms,No,No,33.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,Frequently Asked Questions,No,Yes,48.0,What is a catio?,medium
5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Uncategorized,Compared: Compared: Natural vs Synthetic Pet Toy Materials,No,No,48.0,What is a catio?,medium
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,How Many Toys Does a Dog Need?,Yes,Yes,90.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,When Should I Replace Dog Toys?,Yes,No,65.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,Are Dog Toys Safe for Puppies?,Yes,Yes,90.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,What Are the Safest Dog Toy Materials?,Yes,No,65.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,How Do I Clean Dog Toys?,Yes,No,65.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,Can Dogs Share Toys?,Yes,Yes,90.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,Do Different Breeds Need Different Toys?,Yes,No,65.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,Are Squeaky Toys Good or Bad for Dogs?,Yes,No,65.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,How Do I Get My Dog Interested in Toys?,Yes,No,65.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,Should Dogs Have Access to Toys All Day?,Yes,Yes,90.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,Can Old Socks and Shoes Be Used as Dog Toys?,Yes,Yes,80.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,Frequently Asked Questions,No,Yes,65.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,Related Guides,No,No,40.0,,
5425,Dog Toys FAQ: Common Questions Answered,Dog Supplies,Compared: Compared: Rubber vs Nylon Dog Toys,No,No,55.0,,
5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Supplies,What Makes a Dog an Aggressive Chewer?,Yes,No,65.0,,
5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Supplies,Materials That Withstand Power Chewing,No,No,40.0,How to make DIY cat toys?,low
5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Supplies,Sizing Toys for Power Chewers,No,No,55.0,How to make DIY cat toys?,low
5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Supplies,Supervision and Safety Practices,No,No,40.0,How to make DIY cat toys?,low
5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Supplies,Signs a Toy Needs Replacing,No,No,40.0,How to make DIY cat toys?,low
5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Supplies,Reducing Destructive Chewing,No,No,40.0,How to make DIY cat toys?,low
5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Supplies,Frequently Asked Questions,No,No,40.0,How to make DIY cat toys?,low
5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Supplies,Related Guides,No,No,40.0,How to make DIY cat toys?,low
5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Supplies,Compared: Compared: Rubber vs Nylon Dog Toys,No,No,55.0,How to make DIY cat toys?,low
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,Why Enrichment Matters More Than Exercise Alone,Yes,Yes,90.0,How often should indoor cats exercise?,medium
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,Puzzle Feeders and Food-Dispensing Toys,No,Yes,55.0,,
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,Scent Work Games,No,Yes,55.0,,
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,Hide-and-Seek with Toys,No,Yes,65.0,,
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,Toy Rotation Strategy,No,Yes,55.0,,
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,DIY Enrichment Ideas,No,No,40.0,,
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,Enrichment for Different Life Stages,No,No,55.0,,
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,Frequently Asked Questions,No,Yes,55.0,,
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,Related Guides,No,No,40.0,,
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Supplies,Compared: Compared: Rubber vs Nylon Dog Toys,No,No,55.0,,
5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Supplies,Why the Distinction Matters,Yes,Yes,90.0,,
5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Supplies,Best Toy Types for Indoor Play,No,Yes,80.0,What is the best cat litter for indoor cats?,high
5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Supplies,Best Toy Types for Outdoor Play,No,Yes,80.0,What is the best cat litter for indoor cats?,high
5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Supplies,Material Considerations by Environment,No,No,40.0,,
5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Supplies,Safety Differences Between Environments,No,No,40.0,,
5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Supplies,Building a Balanced Toy Collection,No,No,40.0,,
5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Supplies,Frequently Asked Questions,No,Yes,65.0,,
5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Supplies,Related Guides,No,No,40.0,,
5422,Indoor vs Outdoor Dog Toys: Choosing the Right Type,Dog Supplies,Compared: Compared: Rubber vs Nylon Dog Toys,No,No,55.0,How to travel with a dog in the car UK?,medium
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,Why Puppy Toy Safety Is Different,Yes,Yes,90.0,,
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,What to Look For in Puppy Toys,Yes,No,65.0,,
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,Best Toy Types for Teething Puppies,No,No,55.0,What is the best cat litter for indoor cats?,high
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,Toys to Avoid for Puppies,No,No,55.0,,
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,Age-Appropriate Toy Progression,No,Yes,65.0,,
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,Supervision Guidelines,No,Yes,55.0,,
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,Breed Considerations,No,Yes,65.0,,
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,Frequently Asked Questions,No,Yes,65.0,,
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,Related Guides,No,No,40.0,,
5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Supplies,Compared: Compared: Rubber vs Nylon Dog Toys,No,No,55.0,,
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,Why Cleaning Dog Toys Matters,Yes,Yes,90.0,How to travel with a dog in the car UK?,medium
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,Cleaning Rubber and Silicone Toys,No,Yes,55.0,,
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,Cleaning Fabric and Plush Toys,No,Yes,55.0,,
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,Cleaning Rope Toys,No,No,40.0,,
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,Cleaning Nylon and Hard Plastic Toys,No,Yes,65.0,,
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,How Often Should You Clean Dog Toys?,Yes,No,65.0,How often should indoor cats exercise?,medium
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,When to Replace Rather Than Clean,Yes,No,65.0,,
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,Products to Avoid When Cleaning Dog Toys,No,No,40.0,How to travel with a dog in the car UK?,medium
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,Frequently Asked Questions,No,Yes,65.0,,
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,Related Guides,No,No,40.0,,
5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Supplies,Compared: Compared: Rubber vs Nylon Dog Toys,No,No,55.0,How to travel with a dog in the car UK?,medium
5419,Cat Care Basics: A Glossary for New Cat Owners,Cat Supplies,Why Understanding Cat Care Basics Matters,Yes,No,65.0,What is a catio?,medium
5419,Cat Care Basics: A Glossary for New Cat Owners,Cat Supplies,Cat Care Glossary,No,No,40.0,What is a catio?,medium
5419,Cat Care Basics: A Glossary for New Cat Owners,Cat Supplies,Setting Up for a New Cat,No,No,55.0,What is a catio?,medium
5419,Cat Care Basics: A Glossary for New Cat Owners,Cat Supplies,Frequently Asked Questions,No,No,40.0,What is a catio?,medium
5419,Cat Care Basics: A Glossary for New Cat Owners,Cat Supplies,Compared: Compared: Multi-Pet vs Single-Pet Household Management,No,No,55.0,How to set up a multi-pet household?,low
5417,Puppy Care Essentials: Key Terms Every New Owner Should Know,Unknown,Why Understanding Puppy Care Terms Matters,Yes,No,60.0,What vaccinations do puppies need UK?,high
5417,Puppy Care Essentials: Key Terms Every New Owner Should Know,Unknown,Puppy Care Glossary,No,No,35.0,What vaccinations do puppies need UK?,high
5417,Puppy Care Essentials: Key Terms Every New Owner Should Know,Unknown,Building a Routine for Your New Puppy,No,No,50.0,What vaccinations do puppies need UK?,high
5417,Puppy Care Essentials: Key Terms Every New Owner Should Know,Unknown,Frequently Asked Questions,No,No,35.0,,
5416,Dog Bed Types Explained: A Complete Glossary,Dog Supplies,Why Choosing the Right Dog Bed Matters,Yes,No,65.0,What is the best dog bed for arthritis?,high
5416,Dog Bed Types Explained: A Complete Glossary,Dog Supplies,Dog Bed Types: A Complete Glossary,No,No,40.0,What is the best dog bed for arthritis?,high
5416,Dog Bed Types Explained: A Complete Glossary,Dog Supplies,How to Choose the Right Bed for Your Dog,Yes,No,65.0,What is the best dog bed for arthritis?,high
5416,Dog Bed Types Explained: A Complete Glossary,Dog Supplies,Compared: Compared: Stainless Steel vs Ceramic Dog Bowls,No,No,55.0,What is the best dog bed for arthritis?,high
5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Uncategorized,Why Play Styles Matter,Yes,Yes,73.0,What is a catio?,medium
5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Uncategorized,The Four Primary Play Styles,No,Yes,58.0,What is a catio?,medium
5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Uncategorized,Identifying Your Dog&#8217;s Style,No,No,33.0,What is a catio?,medium
5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Uncategorized,Breed Tendencies,No,No,33.0,What is a catio?,medium
5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Uncategorized,Related Guides,No,No,33.0,What is a catio?,medium
5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Uncategorized,Frequently Asked Questions,No,Yes,48.0,What is a catio?,medium
5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Uncategorized,Compared: Compared: Active Play vs Calm Cognitive Play for Pets,No,No,48.0,What is a catio?,medium
5414,Cat Toy Types Explained: A Complete Glossary,Uncategorized,Interactive Toys,No,Yes,48.0,What is a catio?,medium
5414,Cat Toy Types Explained: A Complete Glossary,Uncategorized,Self-Play Toys,No,No,33.0,What is a catio?,medium
5414,Cat Toy Types Explained: A Complete Glossary,Uncategorized,Puzzle and Foraging Toys,No,Yes,48.0,What is a catio?,medium
5414,Cat Toy Types Explained: A Complete Glossary,Uncategorized,Physical Activity Toys,No,Yes,48.0,What is a catio?,medium
5414,Cat Toy Types Explained: A Complete Glossary,Uncategorized,Sensory Enrichment Toys,No,Yes,58.0,What is a catio?,medium
5414,Cat Toy Types Explained: A Complete Glossary,Uncategorized,Tunnels and Hideouts,No,Yes,48.0,What is a catio?,medium
5414,Cat Toy Types Explained: A Complete Glossary,Uncategorized,Related Guides,No,No,33.0,What is a catio?,medium
5414,Cat Toy Types Explained: A Complete Glossary,Uncategorized,Frequently Asked Questions,No,No,33.0,What is a catio?,medium
5414,Cat Toy Types Explained: A Complete Glossary,Uncategorized,Compared: Compared: Active Play vs Calm Cognitive Play for Pets,No,No,48.0,What is a catio?,medium
5296,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,Uncategorized,Why Indoor Cats Need Specific Toys,Yes,No,58.0,What is the best cat litter for indoor cats?,high
5296,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,Uncategorized,Categories of Indoor Cat Toys,No,Yes,58.0,What is the best cat litter for indoor cats?,high
5296,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,Uncategorized,Building a Complete Indoor Toy Kit,No,No,33.0,What is the best cat litter for indoor cats?,high
5296,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,Uncategorized,Safety Considerations for Indoor Cat Toys,No,No,48.0,What is the best cat litter for indoor cats?,high
