post_id,title,cluster,detection_type,term,severity,current_state,recommended_action
5523,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",Puppy Care,missing_terminology,bite inhibition,high,Term not found anywhere in post content,Add 'bite inhibition' with inline definition to strengthen topical authority
5523,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",Puppy Care,weak_semantic_reinforcement,RSPCA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'RSPCA'
5523,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",Puppy Care,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
5523,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",Puppy Care,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
5523,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",Puppy Care,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
5523,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",Puppy Care,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,missing_terminology,microchip,high,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,missing_terminology,dental scaling,high,Term not found anywhere in post content,Add 'dental scaling' with inline definition to strengthen topical authority
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,missing_terminology,joint supplement,high,Term not found anywhere in post content,Add 'joint supplement' with inline definition to strengthen topical authority
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,weak_semantic_reinforcement,glucosamine,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'glucosamine'
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,missing_terminology,omega fatty acids,high,Term not found anywhere in post content,Add 'omega fatty acids' with inline definition to strengthen topical authority
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,missing_terminology,parasite lifecycle,high,Term not found anywhere in post content,Add 'parasite lifecycle' with inline definition to strengthen topical authority
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,missing_terminology,spot-on treatment,high,Term not found anywhere in post content,Add 'spot-on treatment' with inline definition to strengthen topical authority
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,weak_semantic_reinforcement,BVA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'BVA'
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Health,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,missing_terminology,microchip,high,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,weak_semantic_reinforcement,body condition score,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'body condition score'
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,missing_terminology,dental scaling,high,Term not found anywhere in post content,Add 'dental scaling' with inline definition to strengthen topical authority
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,missing_terminology,joint supplement,high,Term not found anywhere in post content,Add 'joint supplement' with inline definition to strengthen topical authority
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,missing_terminology,glucosamine,high,Term not found anywhere in post content,Add 'glucosamine' with inline definition to strengthen topical authority
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,missing_terminology,omega fatty acids,high,Term not found anywhere in post content,Add 'omega fatty acids' with inline definition to strengthen topical authority
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,missing_terminology,parasite lifecycle,high,Term not found anywhere in post content,Add 'parasite lifecycle' with inline definition to strengthen topical authority
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,missing_terminology,spot-on treatment,high,Term not found anywhere in post content,Add 'spot-on treatment' with inline definition to strengthen topical authority
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,weak_semantic_reinforcement,RSPCA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'RSPCA'
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Dog Health,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,weak_semantic_reinforcement,microchip,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'microchip'
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,weak_semantic_reinforcement,body condition score,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'body condition score'
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,weak_semantic_reinforcement,dental scaling,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'dental scaling'
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,missing_terminology,joint supplement,high,Term not found anywhere in post content,Add 'joint supplement' with inline definition to strengthen topical authority
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,missing_terminology,glucosamine,high,Term not found anywhere in post content,Add 'glucosamine' with inline definition to strengthen topical authority
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,missing_terminology,omega fatty acids,high,Term not found anywhere in post content,Add 'omega fatty acids' with inline definition to strengthen topical authority
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,missing_terminology,parasite lifecycle,high,Term not found anywhere in post content,Add 'parasite lifecycle' with inline definition to strengthen topical authority
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,missing_terminology,spot-on treatment,high,Term not found anywhere in post content,Add 'spot-on treatment' with inline definition to strengthen topical authority
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,weak_semantic_reinforcement,RSPCA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'RSPCA'
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,weak_semantic_reinforcement,BVA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'BVA'
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
