post_id,title,cluster,term,definition_text,insertion_location,priority
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,desensitisation,"Desensitisation -- gradually exposing a dog to a trigger (sound, object, situation) at low intensity so it learns to stay calm.",In glossary block at end of post,high
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,puzzle feeder,"Puzzle feeder -- a toy that hides treats inside compartments, making the dog work to get the food out.",In glossary block at end of post,high
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,interactive toy,"Interactive toy -- a toy designed for play between pet and owner, or one that responds to the pet's actions.",In glossary block at end of post,high
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,tug toy,Tug toy -- a rope or fabric toy built for two-way pulling games between dog and handler.,In glossary block at end of post,high
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,flirt pole,"Flirt pole -- a long stick with a lure on a string at the end, used for chase-and-catch exercise.",In glossary block at end of post,high
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,dental chew,Dental chew -- a hard treat or toy designed to scrape plaque from teeth during chewing.,In glossary block at end of post,high
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,lick mat,Lick mat -- a textured silicone mat you spread soft food onto; the repetitive licking soothes anxious dogs.,After first mention,medium
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,denier,"Denier -- a measure of fabric thickness and durability; higher denier means tougher, more tear-resistant material.",In glossary block at end of post,high
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,stuffable toy,Stuffable toy -- a hollow rubber or silicone toy you can fill with treats or paste to keep a dog occupied.,In glossary block at end of post,high
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,nylon chew,"Nylon chew -- a hard synthetic chew toy that lasts longer than natural materials, suitable for aggressive chewers.",In glossary block at end of post,high
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",After first mention,medium
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Toys,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,enrichment,"Enrichment -- activities and objects that stimulate a pet's mind and body, preventing boredom and behavioural problems.",After first mention,medium
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,desensitisation,"Desensitisation -- gradually exposing a dog to a trigger (sound, object, situation) at low intensity so it learns to stay calm.",In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,resource guarding,"Resource guarding -- when a dog becomes protective or aggressive over food, toys, or other valued items.",In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,puzzle feeder,"Puzzle feeder -- a toy that hides treats inside compartments, making the dog work to get the food out.",In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,tug toy,Tug toy -- a rope or fabric toy built for two-way pulling games between dog and handler.,In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,flirt pole,"Flirt pole -- a long stick with a lure on a string at the end, used for chase-and-catch exercise.",In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,snuffle mat,"Snuffle mat -- a fabric mat with deep loops where treats are hidden, encouraging dogs to sniff and forage.",In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,dental chew,Dental chew -- a hard treat or toy designed to scrape plaque from teeth during chewing.,In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,lick mat,Lick mat -- a textured silicone mat you spread soft food onto; the repetitive licking soothes anxious dogs.,In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,denier,"Denier -- a measure of fabric thickness and durability; higher denier means tougher, more tear-resistant material.",In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,stuffable toy,Stuffable toy -- a hollow rubber or silicone toy you can fill with treats or paste to keep a dog occupied.,In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,nylon chew,"Nylon chew -- a hard synthetic chew toy that lasts longer than natural materials, suitable for aggressive chewers.",In glossary block at end of post,high
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",After first mention,medium
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,kibble,"Kibble -- dry, pellet-shaped dog food that is shelf-stable and convenient for everyday feeding.",After first mention,medium
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,complete food,"Complete food -- a diet that contains every nutrient a dog needs, so nothing else has to be added.",After first mention,medium
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,complementary food,"Complementary food -- a product (like a topper or treat) that must be fed alongside a complete diet, not on its own.",After first mention,medium
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,grain-free,"Grain-free -- food made without wheat, corn, or rice, often using potato or legume starches instead.",In glossary block at end of post,high
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,freeze-dried,"Freeze-dried -- raw food preserved by removing moisture at low temperatures, keeping nutrients and flavour intact.",In glossary block at end of post,high
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,slow feeder,"Slow feeder -- a bowl or mat with ridges that forces a dog to eat more slowly, reducing bloat and overeating.",After first mention,medium
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",After first mention,medium
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,FEDIAF,"FEDIAF -- the European Pet Food Industry Federation, which sets nutritional guidelines for pet food sold in Europe.",After first mention,medium
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,palatability,Palatability -- how appealing and tasty a food is to a pet; high palatability means the pet eats it eagerly.,After first mention,medium
5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Dog Food,digestibility,Digestibility -- the percentage of nutrients in food that a pet's body can actually absorb and use.,In glossary block at end of post,high
